idx;Hora;Min;Seg;ms;RPM;Load;Inje;txb_manom;inputMan;pressVac;pressRed;pressGnv;tempGnv;pgbkA_In;pgbkB_In;pgbkA_Out;pgbkB_Out;pgbkA_Ganho;pgbkB_Ganho;periodoA;periodoB;tempRedutor;tempEGT;tempECU;lambdaA;acel;btnCount;injDiesel;lambdaB;tlmCount;app_digitalswitch;app_injmap;app_sensors;app_supervisor;app_uart_receive;app_uart_transmit;interrupt_pgbk;interrupt_injrails;resetReason;D0;D1;D2;D3;D4;D5;D6;D7;D8;D9;sig_diagramReduction;tensao_bateria;a;b;c;d;e
0;11;3;59;989;2001;264;0;61;1012;67;50;82;5783;2355;2561;2348;2571;999;1003;0;0;57;133;1911;649;875;0;0;0;24087;4818;32761;32762;24092;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1022;195;0;1450;3;0;1;0;0
0;11;4;0;83;2001;276;0;61;1012;67;50;82;5783;2393;2679;2389;2648;1000;1002;0;0;57;133;1912;644;1239;0;0;0;24088;4818;32761;32762;24093;32764;32288;32717;32768;64;0;2101;1904;1450;0;0;0;0;1067;187;0;1450;2;0;1;0;0
0;11;4;0;183;1994;264;0;61;1012;67;50;82;5783;2389;2611;2383;2604;1000;1002;0;0;57;133;1912;646;1199;0;0;0;24089;4819;32761;32762;24094;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1044;190;0;1450;5;1;1;0;0
0;11;4;0;275;2016;272;0;61;1012;67;50;82;5781;2361;2579;2395;2633;1000;1002;0;0;57;133;1911;644;1332;0;0;0;24090;4819;32761;32762;24095;32764;32288;32717;32768;64;0;2102;1903;1449;0;0;0;0;1039;194;0;1449;7;0;1;0;0
0;11;4;0;373;2001;268;0;61;1012;67;50;82;5783;2415;2618;2408;2638;999;1002;0;0;57;133;1912;652;969;0;0;0;24091;4819;32761;32762;24096;32764;32288;32717;32768;64;0;926;1903;1449;0;0;0;0;1047;191;0;1449;104;0;1;0;0
0;11;4;0;467;2008;274;0;61;1012;67;50;82;5783;2395;2581;2396;2586;1000;1003;0;0;57;133;1912;648;942;0;0;0;24092;4819;32761;32762;24097;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1031;194;0;1450;104;0;1;0;0
0;11;4;0;565;2008;269;0;61;1012;67;50;82;5783;2432;2606;2440;2617;998;1002;0;0;57;133;1911;646;1096;0;0;0;24093;4819;32761;32762;24098;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1048;191;0;1450;104;0;1;0;0
0;11;4;0;658;2016;270;0;61;1012;67;50;82;5784;2395;2619;2384;2598;1000;1002;0;0;57;133;1911;650;1156;0;0;0;24094;4820;32761;32762;24099;32764;32288;32717;32768;64;0;2103;1904;1450;0;0;0;0;1043;193;0;1450;104;0;1;0;0
0;11;4;0;755;2001;271;0;61;1012;67;50;82;5783;2362;2571;2389;2591;1000;1003;0;0;57;133;1911;648;1129;0;0;0;24095;4820;32761;32762;24100;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1030;194;0;1450;104;0;1;0;0
0;11;4;0;848;2016;291;0;61;1013;67;50;82;5783;2411;2591;2415;2616;999;1004;0;0;57;133;1911;644;1083;0;0;0;24096;4820;32761;32762;24101;32764;32288;32717;32768;64;0;2099;1904;1450;0;0;0;0;1040;193;0;1450;104;0;1;0;0
0;11;4;0;944;2001;262;0;61;1012;67;50;82;5783;2390;2566;2388;2562;1000;1003;0;0;57;133;1911;651;889;0;0;0;24097;4820;32761;32762;24102;32764;32288;32717;32768;64;0;926;1903;1450;0;0;0;0;1023;195;0;1450;104;0;1;0;0
0;11;4;1;39;2016;280;0;61;1013;67;50;82;5783;2410;2580;2416;2603;999;1003;0;0;57;134;1911;646;1200;0;0;0;24098;4820;32761;32762;24103;32764;32288;32717;32768;64;0;2098;1904;1450;0;0;0;0;1022;197;0;1450;104;0;1;0;0
0;11;4;1;134;1994;266;0;61;1012;67;50;82;5784;2423;2607;2395;2600;1000;1004;0;0;57;134;1911;646;1234;0;0;0;24099;4821;32761;32762;24104;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1039;191;0;1450;104;0;1;0;0
0;11;4;1;231;1994;279;0;61;1012;67;50;82;5783;2375;2563;2399;2608;1000;1003;0;0;57;133;1911;649;1143;0;0;0;24100;4821;32761;32762;24105;32764;32288;32717;32768;64;0;2100;1904;1450;0;0;0;0;1026;194;0;1450;104;0;1;0;0
0;11;4;1;327;1994;264;0;61;1012;67;50;82;5783;2416;2563;2416;2580;999;1005;0;0;57;133;1911;648;1147;0;0;0;24101;4821;32761;32762;24106;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1028;193;0;1450;4;0;1;0;0
0;11;4;1;520;1994;258;0;61;1012;67;50;82;5784;2384;2596;2404;2652;999;1002;0;0;57;134;1911;647;1169;0;0;0;24103;4821;32761;32762;24108;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1049;190;0;1450;2;0;1;0;0
0;11;4;1;618;2008;272;0;61;1012;67;50;82;5784;2375;2590;2361;2591;1000;1004;0;0;57;133;1911;650;1156;0;0;0;24104;4822;32761;32762;24109;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1033;194;0;1450;5;1;1;0;0
0;11;4;1;713;1994;280;0;61;1012;67;50;82;5783;2333;2666;2344;2697;1000;1003;0;0;57;133;1911;645;1192;0;0;0;24105;4822;32761;32762;24110;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1065;187;0;1450;7;0;1;0;0
0;11;4;1;807;2038;270;0;61;1012;67;50;82;5786;2320;2724;2320;2707;1000;1003;0;0;57;134;1911;640;1156;0;0;0;24106;4822;32761;32762;24111;32764;32288;32717;32768;64;0;2098;1903;1449;0;0;0;0;1091;186;0;1449;104;0;1;0;0
0;11;4;2;1;2038;287;0;61;1012;67;49;82;5784;2200;2680;2186;2704;999;1005;0;0;57;134;1911;639;1286;0;0;0;24107;4822;32761;32762;24112;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1073;189;0;1450;104;0;1;0;0
0;11;4;2;97;2075;302;0;61;1012;67;50;82;5784;2111;2775;2108;2793;999;1005;0;0;57;134;1911;641;1211;0;0;0;24108;4822;32761;32762;24113;32764;32288;32717;32768;64;0;2105;1904;1450;0;0;0;0;1109;187;0;1450;104;0;1;0;0
0;11;4;2;196;2106;290;0;61;1012;67;50;82;5784;1947;2832;1942;2832;999;1004;0;0;57;134;1911;631;1180;0;0;0;24109;4823;32761;32762;24114;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1132;186;0;1450;104;0;1;0;0
0;11;4;2;293;2163;288;0;61;1012;67;50;82;5784;1845;2825;1848;2861;999;1005;0;0;57;134;1912;627;843;0;0;0;24110;4823;32761;32762;24115;32764;32288;32717;32768;64;0;926;1904;1450;0;0;0;0;1133;190;0;1450;104;0;1;0;0
0;11;4;2;396;2205;263;0;61;1012;67;50;82;5784;1796;2840;1803;2856;999;1006;0;0;57;134;1911;622;1221;0;0;0;24111;4823;32761;32762;24116;32764;32288;32717;32768;64;0;926;1903;1450;0;0;0;0;1148;192;0;1450;104;0;1;0;0
0;11;4;2;487;2268;277;0;61;1012;67;50;82;5784;1719;2779;1715;2815;999;1006;0;0;57;134;1912;616;1713;0;0;0;24112;4823;32761;32762;24117;32764;752;32717;32768;64;0;926;1903;1449;0;0;0;0;1113;203;0;1449;104;0;1;0;0
0;11;4;2;583;2343;298;0;61;1012;67;50;82;5786;1626;2803;1636;2847;999;1005;0;0;57;134;1911;610;1385;0;0;0;24113;4823;32761;32762;24118;32764;1752;32717;32768;64;0;926;1904;1450;0;0;0;0;1125;208;0;1450;104;0;1;0;0
0;11;4;2;677;2383;299;0;61;1012;67;50;82;5784;1637;2816;1653;2878;1000;1006;0;0;57;134;1911;616;1113;0;0;0;24114;4824;32761;32762;24119;32764;2752;32717;32768;64;0;926;1904;1450;0;0;0;0;1131;210;0;1450;104;0;1;0;0
0;11;4;2;771;2403;273;0;61;1012;67;50;82;5784;1660;2795;1671;2843;1000;1006;0;0;58;134;1910;619;893;0;0;0;24115;4824;32761;32762;24120;32764;3752;32717;32768;64;0;2097;1904;1450;0;0;0;0;1121;214;0;1450;104;0;1;0;0
0;11;4;2;868;2456;275;0;61;1012;67;50;82;5786;1664;2762;1665;2782;1000;1007;0;0;58;134;1911;620;1211;0;0;0;24116;4824;32761;32762;24121;32764;4752;32717;32768;64;0;926;1904;1450;0;0;0;0;1105;222;0;1450;4;0;1;0;0
0;11;4;2;966;2489;300;0;61;1012;67;50;82;5786;1708;2745;1703;2763;999;1005;0;0;58;134;1911;619;1266;0;0;0;24117;4824;32761;32762;24122;32764;5752;32717;32768;64;0;2102;1904;1450;0;0;0;0;1100;226;0;1450;3;0;1;0;0
0;11;4;3;59;2478;283;0;61;1012;67;50;82;5786;1792;2739;1798;2769;999;1005;0;0;58;134;1911;624;1343;0;0;0;24118;4824;32761;32762;24123;32764;6752;32717;32768;64;0;926;1904;1450;0;0;0;0;1097;225;0;1450;2;0;1;0;0
0;11;4;3;153;2511;288;0;61;1012;67;50;82;5788;1830;2737;1837;2765;999;1005;0;0;58;135;1911;630;1208;0;0;0;24119;4825;32761;32762;24124;32764;7752;32717;32768;64;0;926;1904;1450;0;0;0;0;1085;231;0;1450;5;1;1;0;0
0;11;4;3;248;2500;287;0;61;1012;67;50;82;5788;1903;2695;1911;2714;1001;1006;0;0;58;135;1911;636;1298;0;0;0;24120;4825;32761;32762;24125;32764;8752;32717;32768;64;0;2107;1904;1450;0;0;0;0;1077;232;0;1450;7;0;1;0;0
0;11;4;3;345;2467;273;0;61;1012;67;50;82;5786;2054;2713;2049;2702;999;1004;0;0;58;135;1912;639;904;0;0;0;24121;4825;32761;32762;24126;32764;9752;32717;32768;64;0;926;1904;1450;0;0;0;0;1083;227;0;1450;104;0;1;0;0
0;11;4;3;439;2500;290;0;61;1012;67;50;82;5788;2112;2700;2107;2700;999;1003;0;0;58;135;1911;644;884;0;0;0;24122;4825;32761;32762;24127;32764;10752;32717;32768;64;0;926;1904;1450;0;0;0;0;1082;231;0;1450;104;0;1;0;0
0;11;4;3;537;2478;284;0;61;1012;67;50;82;5784;2138;2694;2135;2720;999;1003;0;0;58;136;1911;647;1087;0;0;0;24123;4825;32761;32762;24128;32764;11752;32717;32768;64;0;2101;1904;1450;0;0;0;0;1079;229;0;1450;104;0;1;0;0
0;11;4;3;631;2467;273;0;61;1013;67;50;82;5786;2159;2718;2146;2715;998;1003;0;0;58;136;1911;641;1108;0;0;0;24124;4826;32761;32762;24129;32764;12752;32717;32768;64;0;926;1904;1450;0;0;0;0;1085;227;0;1450;104;0;1;0;0
0;11;4;3;727;2445;291;0;61;1013;67;50;83;5786;2170;2728;2165;2732;998;1002;0;0;58;136;1911;641;1210;0;0;0;24125;4826;32761;32762;24130;32764;13752;32717;32768;64;0;2098;1904;1450;0;0;0;0;1093;223;0;1450;104;0;1;0;0
0;11;4;3;822;2445;292;0;61;1013;67;50;82;5786;2152;2725;2152;2740;999;1003;0;0;58;136;1911;644;1326;0;0;0;24126;4826;32761;32762;24131;32764;14752;32717;32768;64;0;926;1904;1450;0;0;0;0;1085;225;0;1450;104;0;1;0;0
0;11;4;3;917;2435;279;0;61;1013;67;50;82;5788;2140;2748;2128;2744;999;1003;0;0;58;137;1911;639;1230;0;0;0;24127;4826;32761;32762;24132;32764;15752;32717;32768;64;0;926;1904;1450;0;0;0;0;1082;225;0;1450;104;0;1;0;0
0;11;4;4;12;2467;297;0;61;1013;67;50;82;5788;2123;2760;2118;2763;999;1004;0;0;58;137;1911;636;1238;0;0;0;24128;4826;32761;32762;24133;32764;16752;32717;32768;64;0;926;1904;1450;0;0;0;0;1099;224;0;1450;104;0;1;0;0
0;11;4;4;108;2445;305;0;61;1013;67;50;82;5786;2098;2808;2106;2814;999;1003;0;0;58;137;1911;639;1164;0;0;0;24129;4827;32761;32762;24134;32764;17752;32717;32768;64;0;2102;1904;1450;0;0;0;0;1126;217;0;1450;104;0;1;0;0
0;11;4;4;297;2467;307;0;61;1013;67;50;82;5788;1997;2722;2016;2817;999;1005;0;0;58;137;1911;634;1142;0;0;0;24130;4827;32761;32762;24135;32764;18752;32717;32768;64;0;926;1904;1450;0;0;0;0;1095;225;0;1450;104;0;1;0;0
0;11;4;4;392;2500;280;0;61;1012;67;50;82;5788;1857;2742;1863;2750;999;1005;0;0;58;137;1911;629;1309;0;0;0;24131;4827;32761;32762;24136;32764;19752;32717;32768;64;0;2095;1904;1450;0;0;0;0;1092;228;0;1450;4;0;1;0;0
0;11;4;4;489;2500;281;0;61;1012;67;50;82;5788;1814;2797;1805;2774;998;1004;0;0;58;137;1911;630;936;0;0;0;24132;4827;32761;32762;24137;32764;20752;32717;32768;64;0;926;1904;1450;0;0;0;0;1111;225;0;1450;3;0;1;0;0
0;11;4;4;585;2511;267;0;61;1013;67;50;82;5790;1844;2848;1845;2869;999;1003;0;0;58;137;1911;627;1067;0;0;0;24133;4827;32761;32762;24138;32764;21752;32717;32768;64;0;2105;1904;1450;0;0;0;0;1147;218;0;1450;2;0;1;0;0
0;11;4;4;683;2533;264;0;61;1013;67;50;82;5788;1818;2785;1825;2833;1000;1005;0;0;58;137;1911;630;1052;0;0;0;24134;4828;32761;32762;24139;32764;22752;32717;32768;64;0;926;1904;1450;0;0;0;0;1117;226;0;1450;5;1;1;0;0
0;11;4;4;778;2533;297;0;61;1013;67;50;82;5788;1871;2768;1869;2792;998;1005;0;0;58;137;1911;630;1087;0;0;0;24135;4828;32761;32762;24140;32764;23752;32717;32768;64;0;926;1904;1450;0;0;0;0;1109;228;0;1450;7;0;1;0;0
0;11;4;4;874;2568;291;0;61;1013;67;50;82;5788;1875;2790;1883;2839;999;1004;0;0;58;138;1911;626;1249;0;0;0;24136;4828;32761;32762;24141;32764;24752;32717;32768;64;0;926;1904;1450;0;0;0;0;1134;226;0;1450;104;0;1;0;0
0;11;4;4;972;2568;310;0;61;1013;67;50;82;5790;1830;2725;1828;2733;1000;1005;0;0;58;138;1911;631;1204;0;0;0;24137;4828;32761;32762;24142;32764;25752;37;32768;64;0;2101;1904;1450;0;0;0;0;1087;236;0;1450;104;0;1;0;0
0;11;4;5;65;2592;334;0;61;1013;67;50;82;5788;1850;2785;1856;2805;998;1005;0;0;58;138;1911;628;1154;0;0;0;24138;4828;32761;32762;24143;32764;26752;222;32768;64;0;926;1904;1450;0;0;0;0;1126;230;0;1450;104;0;1;0;0
0;11;4;5;167;2604;318;0;61;1013;67;50;82;5788;1830;2758;1826;2775;999;1004;0;0;58;138;1910;629;1123;0;0;0;24139;4829;32761;32762;24144;32764;27752;406;32768;64;0;2099;1904;1450;0;0;0;0;1104;235;0;1450;104;0;1;0;0
0;11;4;5;266;2604;263;0;61;1013;67;50;82;5788;1847;2739;1856;2783;999;1005;0;0;58;138;1912;629;923;0;0;0;24140;4829;32761;32762;24145;32764;28752;591;32768;64;0;926;1904;1450;0;0;0;0;1099;236;0;1450;104;0;1;0;0
0;11;4;5;360;2604;289;0;61;1013;67;50;82;5788;1872;2828;1865;2813;999;1002;0;0;58;138;1911;631;1671;0;0;0;24141;4829;32761;32762;24146;32764;29752;775;32768;64;0;926;1904;1450;0;0;0;0;1129;230;0;1450;104;0;1;0;0
0;11;4;5;454;2640;282;0;61;1013;67;50;82;5788;1908;2745;1909;2759;999;1004;0;0;58;139;1911;632;935;0;0;0;24142;4829;32761;32762;24147;32764;30752;960;32768;64;0;926;1904;1450;0;0;0;0;1100;239;0;1450;104;0;1;0;0
0;11;4;5;549;2604;279;0;61;1013;67;50;82;5790;2011;2747;2020;2753;999;1004;0;0;58;139;1911;633;1248;0;0;0;24143;4829;32761;32762;24148;32764;31752;1145;32768;64;0;926;1904;1450;0;0;0;0;1093;238;0;1450;104;0;1;0;0
0;11;4;5;645;2568;282;0;61;1013;67;50;82;5788;2077;2669;2078;2671;999;1005;0;0;58;140;1911;642;1122;0;0;0;24144;4830;32761;32762;24149;32764;32752;1329;32768;64;0;926;1904;1450;0;0;0;0;1066;240;0;1450;104;0;1;0;0
0;11;4;5;744;2544;281;0;61;1013;67;50;82;5790;2245;2674;2245;2655;999;1004;0;0;58;140;1911;646;1299;0;0;0;24145;4830;32761;32762;24150;32764;32752;1514;32768;64;0;926;1904;1450;0;0;0;0;1068;238;0;1450;104;0;1;0;0
0;11;4;5;851;2500;286;0;61;1012;67;50;82;5790;2383;2672;2387;2682;1000;1004;0;0;58;140;1911;646;1269;0;0;0;24146;4830;32761;32762;24151;32764;32752;1698;32768;64;0;2093;1904;1450;0;0;0;0;1065;234;0;1450;4;0;1;0;0
0;11;4;5;934;2467;290;0;61;1013;67;50;82;5788;2428;2609;2450;2654;1001;1004;0;0;58;140;1911;649;1181;0;0;0;24147;4830;32761;32762;24152;32764;32752;1883;32768;64;0;926;1904;1450;0;0;0;0;1052;234;0;1450;3;0;1;0;0
0;11;4;6;32;2435;263;0;61;1012;67;50;82;5788;2441;2621;2445;2640;1000;1005;0;0;58;140;1911;650;1146;0;0;0;24148;4830;32761;32762;24153;32764;32752;2068;32768;64;0;926;1904;1450;0;0;0;0;1046;232;0;1450;2;0;1;0;0
0;11;4;6;128;2435;295;0;61;1012;67;50;82;5790;2402;2632;2426;2686;1000;1004;0;0;58;140;1911;647;1105;0;0;0;24149;4831;32761;32762;24154;32764;32752;2252;32768;64;0;926;1904;1450;0;0;0;0;1067;228;0;1450;5;1;1;0;0
0;11;4;6;222;2403;268;0;61;1012;67;50;82;5790;2327;2650;2327;2668;1000;1005;0;0;58;140;1910;644;1143;0;0;0;24150;4831;32761;32762;24155;32764;32752;2437;32768;64;0;926;1904;1450;0;0;0;0;1059;226;0;1450;7;0;1;0;0
0;11;4;6;320;2403;268;0;61;1013;67;50;82;5792;2279;2671;2274;2665;1000;1004;0;0;58;141;1911;642;1227;0;0;0;24151;4831;32761;32762;24156;32764;32752;2621;32768;64;0;926;1904;1450;0;0;0;0;1070;224;0;1450;104;0;1;0;0
0;11;4;6;415;2373;332;0;61;1013;67;50;82;5790;2278;2668;2270;2662;999;1004;0;0;58;141;1911;649;1195;0;0;0;24152;4831;32761;32762;24157;32764;32752;2806;32768;64;0;2104;1904;1450;0;0;0;0;1065;222;0;1450;104;0;1;0;0
0;11;4;6;510;2373;276;0;61;1012;67;50;82;5790;2253;2682;2250;2680;999;1005;0;0;59;141;1911;642;950;0;0;0;24153;4831;32761;32762;24158;32764;32752;2991;32768;64;0;926;1904;1450;0;0;0;0;1071;221;0;1450;104;0;1;0;0
0;11;4;6;702;2403;288;0;61;1013;67;50;82;5792;2197;2713;2192;2729;999;1004;0;0;58;141;1911;640;1085;0;0;0;24154;4832;32761;32762;24159;32764;32752;3175;32768;64;0;2096;1904;1450;0;0;0;0;1083;221;0;1450;104;0;1;0;0
0;11;4;6;798;2373;280;0;61;1012;67;50;82;5790;2109;2736;2119;2789;999;1005;0;0;59;141;1911;637;1239;0;0;0;24155;4832;32761;32762;24160;32764;32752;3360;32768;64;0;926;1904;1450;0;0;0;0;1097;216;0;1450;104;0;1;0;0
0;11;4;6;896;2403;327;0;61;1012;67;50;82;5792;2023;2791;2039;2871;999;1005;0;0;59;141;1911;634;1169;0;0;0;24156;4832;32761;32762;24161;32764;32752;3544;32768;64;0;2105;1904;1450;0;0;0;0;1130;212;0;1450;104;0;1;0;0
0;11;4;6;990;2413;310;0;61;1012;67;50;82;5790;1877;2777;1897;2866;1000;1005;0;0;59;141;1911;631;1145;0;0;0;24157;4832;32761;32762;24162;32764;32752;3729;32768;64;0;926;1904;1450;0;0;0;0;1122;215;0;1450;104;0;1;0;0
0;11;4;7;88;2435;317;0;61;1012;67;50;82;5790;1802;2777;1820;2847;1000;1006;0;0;59;141;1911;623;1229;0;0;0;24158;4832;32761;32762;24163;32764;32752;3913;32768;64;0;926;1904;1450;0;0;0;0;1115;218;0;1450;104;0;1;0;0
0;11;4;7;186;2467;292;0;61;1012;67;50;82;5790;1766;2734;1782;2772;1000;1005;0;0;59;141;1911;624;1308;0;0;0;24159;4833;32761;32762;24164;32764;32752;4098;32768;64;0;926;1904;1450;0;0;0;0;1096;225;0;1450;104;0;1;0;0
0;11;4;7;278;2500;301;0;61;1012;67;50;83;5792;1806;2743;1796;2745;999;1005;0;0;59;141;1911;624;1130;0;0;0;24160;4833;32761;32762;24165;32764;32752;4283;32768;64;0;926;1904;1450;0;0;0;0;1094;228;0;1450;104;0;1;0;0
0;11;4;7;372;2500;275;0;61;1012;67;50;82;5790;1830;2763;1819;2758;999;1005;0;0;59;142;1911;625;1151;0;0;0;24161;4833;32761;32762;24166;32764;32752;4467;32768;64;0;2102;1904;1450;0;0;0;0;1105;226;0;1450;4;0;1;0;0
0;11;4;7;471;2533;313;0;61;1012;67;50;82;5794;1852;2752;1851;2773;1000;1006;0;0;59;142;1911;629;1179;0;0;0;24162;4833;32761;32762;24167;32764;32752;4652;32768;64;0;926;1904;1450;0;0;0;0;1102;229;0;1450;3;0;1;0;0
0;11;4;7;566;2533;283;0;61;1012;67;50;82;5794;1903;2779;1906;2801;999;1004;0;0;59;142;1911;632;1222;0;0;0;24163;4833;32761;32762;24168;32764;32752;4836;32768;64;0;2102;1904;1450;0;0;0;0;1113;227;0;1450;2;0;1;0;0
0;11;4;7;659;2568;281;0;61;1013;67;50;83;5794;1923;2774;1935;2811;999;1003;0;0;59;142;1911;635;1026;0;0;0;24164;4834;32761;32762;24169;32764;32752;5021;32768;64;0;926;1904;1450;0;0;0;0;1119;229;0;1450;5;1;1;0;0
0;11;4;7;754;2533;292;0;61;1013;67;50;82;5792;1915;2709;1920;2735;1000;1006;0;0;59;142;1910;628;1076;0;0;0;24165;4834;32761;32762;24170;32764;32752;5206;32768;64;0;926;1904;1450;0;0;0;0;1081;234;0;1450;7;0;1;0;0
0;11;4;7;852;2556;298;0;61;1013;67;50;82;5792;1952;2787;1942;2759;999;1003;0;0;59;142;1911;636;1300;0;0;0;24166;4834;32761;32762;24171;32764;32752;5390;32768;64;0;926;1904;1450;0;0;0;0;1109;230;0;1450;104;0;1;0;0
0;11;4;7;946;2568;334;0;61;1013;67;50;82;5794;1976;2812;1979;2843;998;1003;0;0;59;143;1911;632;1309;0;0;0;24167;4834;32761;32762;24172;32764;32752;5575;32768;64;0;926;1904;1450;0;0;0;0;1139;225;0;1450;104;0;1;0;0
0;11;4;8;43;2544;300;0;61;1013;67;50;82;5792;1967;2752;1963;2768;999;1004;0;0;59;143;1911;633;1120;0;0;0;24168;4834;32761;32762;24173;32764;32752;5759;32768;64;0;926;1904;1450;0;0;0;0;1103;230;0;1450;104;0;1;0;0
0;11;4;8;143;2568;291;0;61;1013;67;50;82;5794;1999;2755;2003;2770;999;1004;0;0;59;143;1911;634;1241;0;0;0;24169;4835;32761;32762;24174;32764;32752;5944;32768;64;0;2098;1904;1450;0;0;0;0;1103;232;0;1450;104;0;1;0;0
0;11;4;8;248;2568;285;0;61;1013;67;50;82;5794;2043;2712;2052;2753;999;1005;0;0;59;143;1911;638;1088;0;0;0;24170;4835;32761;32762;24175;32764;32752;6129;32768;64;0;926;1904;1450;0;0;0;0;1086;236;0;1450;104;0;1;0;0
0;11;4;8;342;2533;290;0;61;1013;67;50;82;5795;2036;2694;2030;2698;1000;1004;0;0;59;143;1911;635;1107;0;0;0;24171;4835;32761;32762;24176;32764;32752;6313;32768;64;0;926;1904;1450;0;0;0;0;1074;235;0;1450;104;0;1;0;0
0;11;4;8;440;2533;286;0;61;1013;67;50;82;5792;2039;2705;2039;2735;999;1005;0;0;59;143;1911;636;1276;0;0;0;24172;4835;32761;32762;24177;32764;32752;6498;32768;64;0;2108;1904;1450;0;0;0;0;1086;233;0;1450;104;0;1;0;0
0;11;4;8;533;2533;280;0;61;1013;67;50;82;5794;2034;2721;2027;2729;999;1006;0;0;59;143;1911;634;1251;0;0;0;24173;4835;32761;32762;24178;32764;32752;6682;32768;64;0;926;1903;1450;0;0;0;0;1087;233;0;1450;104;0;1;0;0
0;11;4;8;630;2533;276;0;61;1013;67;50;82;5792;2048;2731;2051;2758;999;1004;0;0;59;143;1911;636;1243;0;0;0;24174;4836;32761;32762;24179;32764;32752;6867;32768;64;0;926;1903;1449;0;0;0;0;1095;231;0;1449;104;0;1;0;0
0;11;4;8;724;2533;282;0;61;1013;67;50;82;5794;2071;2775;2056;2769;998;1003;0;0;59;143;1911;637;1110;0;0;0;24175;4836;32761;32762;24180;32764;32752;7051;32768;64;0;2106;1903;1449;0;0;0;0;1109;228;0;1449;104;0;1;0;0
0;11;4;8;821;2533;270;0;61;1013;67;50;82;5795;2075;2719;2100;2806;1000;1004;0;0;59;143;1910;637;1115;0;0;0;24176;4836;32761;32762;24181;32764;32752;7236;32768;64;0;926;1903;1449;0;0;0;0;1100;230;0;1449;4;0;1;0;0
0;11;4;9;10;2533;283;0;61;1013;67;50;82;5797;2087;2803;2082;2785;999;1003;0;0;59;145;1910;635;933;0;0;0;24178;4836;32761;32762;24183;32764;1216;7605;32768;64;0;926;1903;1449;0;0;0;0;1117;226;0;1449;2;0;1;0;0
0;11;4;9;107;2500;279;0;61;1013;67;50;82;5795;2080;2794;2093;2862;999;1002;0;0;59;145;1910;638;1126;0;0;0;24179;4837;32761;32762;24184;32764;2216;7790;32768;64;0;2106;1903;1449;0;0;0;0;1130;221;0;1449;5;1;1;0;0
0;11;4;9;303;2500;288;0;61;1013;67;50;82;5795;2081;2767;2083;2837;999;1003;0;0;59;145;1911;638;1250;0;0;0;24180;4837;32761;32762;24185;32764;3216;7974;32768;64;0;926;1903;1449;0;0;0;0;1121;223;0;1449;7;0;1;0;0
0;11;4;9;397;2500;295;0;61;1013;67;50;82;5797;2068;2754;2069;2773;999;1004;0;0;59;145;1911;638;1238;0;0;0;24181;4837;32761;32762;24186;32764;4216;8159;32768;64;0;2108;1903;1449;0;0;0;0;1100;227;0;1449;104;0;1;0;0
0;11;4;9;490;2500;281;0;61;1013;67;50;82;5795;2064;2748;2057;2749;999;1004;0;0;59;145;1911;629;1330;0;0;0;24182;4837;32761;32762;24187;32764;5216;8344;32768;64;0;926;1903;1449;0;0;0;0;1096;228;0;1449;104;0;1;0;0
0;11;4;9;589;2500;303;0;61;1013;67;50;82;5797;2080;2779;2056;2748;999;1005;0;0;59;145;1911;635;1191;0;0;0;24183;4837;32761;32762;24188;32764;6216;8528;32768;64;0;2106;1903;1449;0;0;0;0;1099;227;0;1449;104;0;1;0;0
0;11;4;9;686;2500;284;0;61;1013;67;50;82;5795;2089;2777;2100;2803;999;1005;0;0;59;145;1911;637;1143;0;0;0;24184;4838;32761;32762;24189;32764;7216;8713;32768;64;0;926;1903;1449;0;0;0;0;1103;226;0;1449;104;0;1;0;0
0;11;4;9;779;2500;292;0;61;1013;67;50;82;5797;2085;2739;2105;2823;1000;1004;0;0;59;145;1911;636;1057;0;0;0;24185;4838;32761;32762;24190;32764;8216;8897;32768;64;0;2101;1903;1449;0;0;0;0;1110;225;0;1449;104;0;1;0;0
0;11;4;9;876;2500;278;0;61;1013;67;50;82;5795;2066;2701;2074;2737;1000;1005;0;0;59;145;1911;636;1224;0;0;0;24186;4838;32761;32762;24191;32764;9216;9082;32768;64;0;926;1903;1449;0;0;0;0;1082;231;0;1449;104;0;1;0;0
0;11;4;9;973;2500;313;0;61;1013;67;50;82;5799;2034;2701;2029;2712;999;1004;0;0;59;145;1911;635;1182;0;0;0;24187;4838;32761;32762;24192;32764;10216;9266;32768;64;0;926;1903;1449;0;0;0;0;1078;231;0;1449;104;0;1;0;0
